3elt.gra;4030452;4030452;0.031315;1;4720
3elt.gra;4030452;4030452;0.031227;1;4720
3elt.gra;4030452;4030452;0.031281;1;4720
3elt.gra;4910410;4910410;0.031511;1;4720
3elt.gra;4910410;4910410;0.031533;1;4720
3elt.gra;4910410;4910410;0.035259;1;4720
3elt.gra;4910410;4910410;0.031572;1;4720
3elt.gra;4910410;4910410;0.035344;1;4720
3elt.gra;4910410;4910410;0.031427;1;4720
3elt.gra;4910410;4910410;0.031469;1;4720
3elt.gra;4910410;3140470;0.081348;10;47200
3elt.gra;4910410;3140470;0.081809;10;47200
3elt.gra;4910410;3140470;0.081331;10;47200
3elt.gra;4910410;3140470;0.081081;10;47200
3elt.gra;4910410;3140470;0.081189;10;47200
3elt.gra;4910410;3140470;0.081773;10;47200
3elt.gra;4910410;3140470;0.081533;10;47200
3elt.gra;4910410;3140470;0.081466;10;47200
3elt.gra;4910410;3140470;0.081112;10;47200
3elt.gra;4727715;3140570;0.08091;10;47200
3elt.gra;4727715;3090350;0.581584;100;472000
3elt.gra;4727715;3090350;0.581459;100;472000
3elt.gra;4581400;3166383;0.58202;100;472000
3elt.gra;4581400;3166383;0.5811;100;472000
3elt.gra;3854731;3028266;0.582396;100;472000
3elt.gra;5387786;3099585;0.58422;100;472000
3elt.gra;5387786;3099585;0.583976;100;472000
3elt.gra;3836696;3157058;0.582187;100;472000
3elt.gra;3836696;3157058;0.582037;100;472000
3elt.gra;3303324;2997402;0.581863;100;472000
3elt.gra;3303324;2945060;5.57443;1000;4720000
3elt.gra;4131704;2882853;5.58116;1000;4720000
3elt.gra;3719476;2941927;5.5717;1000;4720000
3elt.gra;3855122;2821865;5.58133;1000;4720000
3elt.gra;4668586;2856587;5.56715;1000;4720000
3elt.gra;3207102;2867480;5.57125;1000;4720000
3elt.gra;5435263;2870263;5.58677;1000;4720000
3elt.gra;4087641;2837934;5.58185;1000;4720000
3elt.gra;3741666;2834339;5.58064;1000;4720000
3elt.gra;3632878;2990715;5.57772;1000;4720000
airfoil1.gra;2424596;2424596;0.028532;1;4253
airfoil1.gra;2424596;2424596;0.028201;1;4253
airfoil1.gra;2424596;2424596;0.028166;1;4253
airfoil1.gra;2424596;2424596;0.028073;1;4253
airfoil1.gra;2424596;2424596;0.027819;1;4253
airfoil1.gra;2424596;2424596;0.028072;1;4253
airfoil1.gra;2424596;2424596;0.027766;1;4253
airfoil1.gra;2424596;2424596;0.02813;1;4253
airfoil1.gra;3076928;3076928;0.027928;1;4253
airfoil1.gra;3076928;3076928;0.028009;1;4253
airfoil1.gra;3076928;2066182;0.072094;10;42530
airfoil1.gra;3076928;2066182;0.072146;10;42530
airfoil1.gra;3076928;2066182;0.072019;10;42530
airfoil1.gra;3076928;2066182;0.072463;10;42530
airfoil1.gra;3076928;2066182;0.073423;10;42530
airfoil1.gra;3076928;2066182;0.07231;10;42530
airfoil1.gra;3076928;2066182;0.07461;10;42530
airfoil1.gra;3076928;2066182;0.072452;10;42530
airfoil1.gra;3076928;2066182;0.074676;10;42530
airfoil1.gra;3076928;2066182;0.073315;10;42530
airfoil1.gra;3076928;1937926;0.516401;100;425300
airfoil1.gra;2785777;1884402;0.517022;100;425300
