3elt.gra;5942873;5516968;0.031853;1;4720
airfoil1.gra;2533154;2341418;0.02838;1;4253
basic.gra;6;6;0.000176;1;4
bintree10.gra;190175;190173;0.002985;1;1023
c1y.gra;325538;295398;0.004331;1;828
c2y.gra;442266;401184;0.00613;1;980
c3y.gra;767057;696697;0.007853;1;1327
c4y.gra;748390;646554;0.007273;1;1366
c5y.gra;617528;525338;0.00637;1;1202
gd95c.gra;1400;1291;0.000499;1;62
gd96a.gra;333194;283912;0.004563;1;1096
gd96b.gra;1174;1156;0.000591;1;111
gd96c.gra;1382;1340;0.00046;1;65
gd96d.gra;5922;5306;0.000902;1;180
hc10.gra;502908;502580;0.010896;1;1024
mesh33x33.gra;68328;66969;0.005092;1;1089
randomA1.gra;1264349;1134753;0.009541;1;1000
randomA2.gra;1882115;1758376;0.035201;1;1000
randomA3.gra;1690636;1608480;0.066755;1;1000
randomA4.gra;1570729;1421069;0.013742;1;1000
randomG4.gra;981839;905752;0.014364;1;1000
small.gra;13;13;0.000186;1;5
whitaker3.gra;11429369;10870352;0.066057;1;9800
3elt.gra;4333668;3460772;0.083682;10;47200
airfoil1.gra;3010635;1892014;0.077643;10;42530
basic.gra;6;6;0.000488;10;40
bintree10.gra;195679;189321;0.007039;10;10230
c1y.gra;321399;280419;0.012451;10;8280
c2y.gra;448508;383572;0.014761;10;9800
c3y.gra;766089;662507;0.021374;10;13270
c4y.gra;753706;628164;0.020466;10;13660
c5y.gra;602649;512061;0.019391;10;12020
gd95c.gra;1400;1156;0.001399;10;620
gd96a.gra;333194;277962;0.015806;10;10960
gd96b.gra;1174;927;0.001715;10;1110
gd96c.gra;1382;1105;0.001321;10;650
gd96d.gra;5922;4887;0.002293;10;1800
hc10.gra;502908;470866;0.021928;10;10240
mesh33x33.gra;68328;57407;0.013169;10;10890
randomA1.gra;1264349;1134753;0.025651;10;10000
randomA2.gra;1882115;1544943;0.089441;10;10000
randomA3.gra;1690636;1608480;0.167913;10;10000
randomA4.gra;1855945;1311945;0.03689;10;10000
randomG4.gra;1215189;858539;0.035636;10;10000
small.gra;13;11;0.000513;10;50
whitaker3.gra;9531136;9115088;0.173851;10;98000
3elt.gra;4188662;2700110;0.601515;100;472000
airfoil1.gra;2191061;1769707;0.539539;100;425300
basic.gra;6;6;0.003847;100;400
bintree10.gra;189605;169041;0.051403;100;102300
c1y.gra;312632;252148;0.093716;100;82800
c2y.gra;446738;372159;0.110463;100;98000
c3y.gra;779468;637245;0.1518;100;132700
c4y.gra;731816;576977;0.155422;100;136600
c5y.gra;624188;497273;0.137187;100;120200
gd95c.gra;1885;978;0.011685;100;6200
gd96a.gra;332530;270557;0.108191;100;109600
gd96b.gra;1003;913;0.014788;100;11100
gd96c.gra;1192;1013;0.010289;100;6500
gd96d.gra;8859;4840;0.019153;100;18000
hc10.gra;485010;470346;0.140437;100;102400
mesh33x33.gra;90729;57211;0.096327;100;108900
randomA1.gra;1283184;1061377;0.186895;100;100000
randomA2.gra;1757809;1496263;0.650174;100;100000
randomA3.gra;1711958;1571132;1.47563;100;100000
randomA4.gra;1496770;1253387;0.262731;100;100000
randomG4.gra;1120940;820756;0.253287;100;100000
small.gra;12;11;0.003643;100;500
whitaker3.gra;10600374;9533812;1.2304;100;980000
3elt.gra;3584811;3348062;0.031638;1;4720
airfoil1.gra;3567694;3287380;0.028366;1;4253
basic.gra;6;6;0.000179;1;4
bintree10.gra;185818;185818;0.002977;1;1023
c1y.gra;327369;293477;0.004288;1;828
c2y.gra;435758;393011;0.005182;1;980
c3y.gra;787095;713260;0.00886;1;1327
c4y.gra;738720;653206;0.007303;1;1366
c5y.gra;622529;542879;0.006372;1;1202
gd95c.gra;1524;1392;0.000486;1;62
gd96a.gra;330205;287546;0.004602;1;1096
gd96b.gra;1437;1328;0.000691;1;111
gd96c.gra;1178;1096;0.000556;1;65
gd96d.gra;8747;8562;0.000869;1;180
hc10.gra;499260;498908;0.011457;1;1024
mesh33x33.gra;60906;59274;0.005314;1;1089
randomA1.gra;1242579;1134019;0.00974;1;1000
randomA2.gra;1730087;1626205;0.033677;1;1000
randomA3.gra;1774036;1691971;0.061253;1;1000
randomA4.gra;1586930;1449473;0.013818;1;1000
randomG4.gra;1081408;998230;0.013804;1;1000
small.gra;13;13;0.000183;1;5
whitaker3.gra;12597064;11972668;0.066846;1;9800
3elt.gra;3211000;2996672;0.083463;10;47200
airfoil1.gra;2398013;2005437;0.075028;10;42530
basic.gra;6;6;0.000485;10;40
bintree10.gra;195679;169069;0.007048;10;10230
c1y.gra;331130;290184;0.012709;10;8280
c2y.gra;429036;391367;0.014753;10;9800
c3y.gra;768256;679094;0.021968;10;13270
c4y.gra;734965;610467;0.020568;10;13660
c5y.gra;578380;482713;0.018102;10;12020
gd95c.gra;1398;1071;0.001403;10;620
gd96a.gra;334612;281920;0.015542;10;10960
gd96b.gra;1145;830;0.001592;10;1110
gd96c.gra;1645;1202;0.001331;10;650
gd96d.gra;6116;4726;0.002386;10;1800
hc10.gra;499360;470442;0.021409;10;10240
mesh33x33.gra;87704;62658;0.013235;10;10890
randomA1.gra;1221311;1088066;0.025691;10;10000
randomA2.gra;1634703;1539522;0.090169;10;10000
randomA3.gra;1769952;1613734;0.171423;10;10000
randomA4.gra;1586930;1286708;0.036483;10;10000
randomG4.gra;1081408;851832;0.035749;10;10000
small.gra;13;12;0.000534;10;50
whitaker3.gra;12597064;10433250;0.174198;10;98000
3elt.gra;4402414;2912542;0.601769;100;472000
airfoil1.gra;2477890;1821648;0.539278;100;425300
basic.gra;6;6;0.003548;100;400
bintree10.gra;195911;169049;0.048153;100;102300
c1y.gra;319467;273770;0.093591;100;82800
c2y.gra;403249;360191;0.110402;100;98000
c3y.gra;779664;629353;0.151454;100;132700
c4y.gra;777900;605362;0.152796;100;136600
c5y.gra;600926;484410;0.135289;100;120200
gd95c.gra;1435;980;0.010302;100;6200
gd96a.gra;333652;272686;0.105794;100;109600
gd96b.gra;1364;857;0.013552;100;11100
gd96c.gra;1111;1054;0.010626;100;6500
gd96d.gra;6061;4908;0.018587;100;18000
hc10.gra;488312;470506;0.140534;100;102400
mesh33x33.gra;60529;57463;0.094021;100;108900
randomA1.gra;1192113;1052327;0.187115;100;100000
randomA2.gra;1707117;1505391;0.644771;100;100000
randomA3.gra;1746939;1579646;1.22643;100;100000
randomA4.gra;1732347;1275634;0.262933;100;100000
randomG4.gra;1016604;820080;0.252899;100;100000
small.gra;13;11;0.003648;100;500
whitaker3.gra;11426300;8800423;1.23439;100;980000
3elt.gra;3560586;3289294;0.031577;1;4720
airfoil1.gra;2675561;2467703;0.028801;1;4253
basic.gra;6;6;0.000178;1;4
bintree10.gra;190751;190749;0.003048;1;1023
c1y.gra;321616;292626;0.004354;1;828
c2y.gra;441100;398411;0.00528;1;980
c3y.gra;739580;672996;0.007945;1;1327
c4y.gra;774044;676491;0.00726;1;1366
c5y.gra;634128;556204;0.006335;1;1202
gd95c.gra;1831;1734;0.000479;1;62
gd96a.gra;335013;293242;0.005297;1;1096
gd96b.gra;1334;1235;0.000701;1;111
gd96c.gra;1192;1140;0.000563;1;65
gd96d.gra;9060;8867;0.000847;1;180
hc10.gra;470904;470500;0.011673;1;1024
mesh33x33.gra;64041;62712;0.005051;1;1089
randomA1.gra;1194747;1080753;0.009514;1;1000
randomA2.gra;1736185;1634249;0.033801;1;1000
randomA3.gra;1730851;1644862;0.064749;1;1000
randomA4.gra;1595247;1460285;0.013744;1;1000
randomG4.gra;1217761;1098847;0.01382;1;1000
small.gra;13;13;0.000186;1;5
whitaker3.gra;13173158;12503543;0.066401;1;9800
3elt.gra;3560586;3210101;0.08314;10;47200
airfoil1.gra;2675561;1902976;0.075575;10;42530
basic.gra;6;6;0.000487;10;40
bintree10.gra;190751;187899;0.007061;10;10230
c1y.gra;321616;279223;0.014257;10;8280
c2y.gra;441100;383431;0.015603;10;9800
c3y.gra;739580;672996;0.022145;10;13270
