3elt.gra;3161184;2953124;0.031503;1;4720
airfoil1.gra;2416966;2235785;0.028434;1;4253
basic.gra;6;6;0.00018;1;4
bintree10.gra;187911;187909;0.002967;1;1023
c1y.gra;323003;290899;0.004357;1;828
c2y.gra;454807;406619;0.005122;1;980
c3y.gra;764400;695306;0.009421;1;1327
c4y.gra;751720;675097;0.00729;1;1366
c5y.gra;633306;547741;0.006315;1;1202
gd95c.gra;1161;1024;0.000481;1;62
gd96a.gra;330937;297465;0.004563;1;1096
gd96b.gra;1351;1217;0.000578;1;111
gd96c.gra;1347;1235;0.000459;1;65
gd96d.gra;6295;5221;0.000777;1;180
hc10.gra;499278;498874;0.010413;1;1024
mesh33x33.gra;80706;78920;0.005149;1;1089
randomA1.gra;1317771;1179185;0.009508;1;1000
randomA2.gra;1702293;1603826;0.036677;1;1000
randomA3.gra;1787353;1700474;0.065367;1;1000
randomA4.gra;1572606;1448156;0.013757;1;1000
randomG4.gra;1205944;1103280;0.016368;1;1000
small.gra;13;11;0.000186;1;5
whitaker3.gra;11616386;11057177;0.066253;1;9800
3elt.gra;3161184;2953124;0.08337;10;47200
airfoil1.gra;2416966;1867961;0.074836;10;42530
basic.gra;6;6;0.000482;10;40
bintree10.gra;187911;180035;0.007085;10;10230
c1y.gra;323003;280484;0.016757;10;8280
c2y.gra;454807;392142;0.014775;10;9800
c3y.gra;764400;676360;0.020127;10;13270
c4y.gra;751720;613250;0.020483;10;13660
c5y.gra;633306;523529;0.018099;10;12020
gd95c.gra;1161;1024;0.001393;10;620
gd96a.gra;330937;275180;0.015156;10;10960
gd96b.gra;2204;848;0.001944;10;1110
gd96c.gra;1417;1087;0.001567;10;650
gd96d.gra;6018;5047;0.002727;10;1800
hc10.gra;471406;470624;0.021515;10;10240
mesh33x33.gra;61668;61248;0.01437;10;10890
randomA1.gra;1314936;1085435;0.025592;10;10000
randomA2.gra;1652588;1533482;0.088964;10;10000
randomA3.gra;1765382;1577942;0.168307;10;10000
randomA4.gra;1484939;1289675;0.037189;10;10000
randomG4.gra;1016198;932962;0.035412;10;10000
small.gra;13;11;0.000489;10;50
whitaker3.gra;10819017;8769320;0.17332;10;98000
3elt.gra;3346601;2894890;0.601805;100;472000
airfoil1.gra;2245501;1782735;0.538489;100;425300
basic.gra;6;6;0.003323;100;400
bintree10.gra;189615;169079;0.04907;100;102300
c1y.gra;324529;273527;0.093403;100;82800
c2y.gra;442546;365761;0.110601;100;98000
c3y.gra;789421;630418;0.150642;100;132700
c4y.gra;699907;582704;0.152744;100;136600
c5y.gra;650236;478973;0.135323;100;120200
gd95c.gra;1377;1027;0.010283;100;6200
gd96a.gra;314343;275544;0.106017;100;109600
gd96b.gra;1068;774;0.012523;100;11100
gd96c.gra;1154;990;0.009886;100;6500
gd96d.gra;6183;4968;0.017602;100;18000
hc10.gra;514408;470284;0.141802;100;102400
mesh33x33.gra;104575;58768;0.094057;100;108900
randomA1.gra;1245413;1096800;0.188364;100;100000
randomA2.gra;1699217;1513276;0.648531;100;100000
randomA3.gra;1747026;1565359;1.21657;100;100000
randomA4.gra;1458482;1257910;0.262756;100;100000
randomG4.gra;1013981;844595;0.252882;100;100000
small.gra;13;11;0.003491;100;500
whitaker3.gra;10832935;8562665;1.23197;100;980000
3elt.gra;3275247;3064636;0.032177;1;4720
airfoil1.gra;2307160;2135014;0.028221;1;4253
basic.gra;6;6;0.000177;1;4
bintree10.gra;189903;189901;0.002972;1;1023
c1y.gra;330559;298586;0.004293;1;828
c2y.gra;442234;400336;0.005103;1;980
c3y.gra;779786;696983;0.010318;1;1327
c4y.gra;776611;686832;0.00735;1;1366
c5y.gra;628805;547453;0.006353;1;1202
gd95c.gra;1974;1795;0.000489;1;62
gd96a.gra;330176;290001;0.004734;1;1096
gd96b.gra;1477;1366;0.000597;1;111
gd96c.gra;1286;1212;0.000459;1;65
gd96d.gra;6222;5452;0.000756;1;180
hc10.gra;484700;484320;0.009404;1;1024
mesh33x33.gra;64291;62848;0.005102;1;1089
randomA1.gra;1218484;1106949;0.009602;1;1000
randomA2.gra;1747063;1644521;0.033248;1;1000
randomA3.gra;1742368;1649837;0.061367;1;1000
randomA4.gra;1487973;1373034;0.016143;1;1000
randomG4.gra;1029030;932505;0.015297;1;1000
small.gra;12;12;0.000217;1;5
whitaker3.gra;11260418;10674654;0.066225;1;9800
3elt.gra;4519291;3095903;0.083226;10;47200
airfoil1.gra;2666642;1835158;0.076648;10;42530
basic.gra;6;6;0.000473;10;40
bintree10.gra;195679;185833;0.007031;10;10230
c1y.gra;330439;278726;0.012431;10;8280
c2y.gra;450242;384386;0.014882;10;9800
c3y.gra;777309;674896;0.020014;10;13270
c4y.gra;774766;621474;0.020574;10;13660
c5y.gra;607344;503146;0.018182;10;12020
gd95c.gra;1326;1069;0.001394;10;620
gd96a.gra;331455;277315;0.015161;10;10960
gd96b.gra;1518;807;0.002053;10;1110
gd96c.gra;1375;1108;0.001325;10;650
gd96d.gra;5955;4802;0.002255;10;1800
hc10.gra;488426;470234;0.023103;10;10240
mesh33x33.gra;88071;70946;0.013204;10;10890
randomA1.gra;1321776;1066736;0.025709;10;10000
randomA2.gra;1727409;1534193;0.091727;10;10000
randomA3.gra;1742368;1613408;0.169627;10;10000
randomA4.gra;1487973;1307844;0.039092;10;10000
randomG4.gra;1029030;856771;0.035499;10;10000
small.gra;12;11;0.000487;10;50
whitaker3.gra;11260418;10356632;0.172974;10;98000
3elt.gra;3562523;2952433;0.601875;100;472000
airfoil1.gra;2404756;1773286;0.540896;100;425300
basic.gra;6;6;0.003588;100;400
bintree10.gra;191025;169085;0.049977;100;102300
c1y.gra;333858;275014;0.093588;100;82800
c2y.gra;457152;362104;0.110779;100;98000
c3y.gra;776246;637993;0.151785;100;132700
c4y.gra;782276;594771;0.157602;100;136600
c5y.gra;624673;497434;0.135056;100;120200
gd95c.gra;1481;1025;0.010518;100;6200
gd96a.gra;329426;273562;0.108073;100;109600
gd96b.gra;1295;831;0.015157;100;11100
gd96c.gra;1400;1026;0.010412;100;6500
gd96d.gra;6160;4798;0.0187;100;18000
hc10.gra;488280;470180;0.141452;100;102400
mesh33x33.gra;62187;57403;0.093922;100;108900
randomA1.gra;1252181;1067887;0.186755;100;100000
randomA2.gra;1831172;1499162;0.649131;100;100000
randomA3.gra;1826082;1560730;1.22818;100;100000
randomA4.gra;1544121;1251832;0.262804;100;100000
randomG4.gra;1197323;833620;0.253482;100;100000
small.gra;13;11;0.003525;100;500
whitaker3.gra;12460857;8521847;1.23783;100;980000
3elt.gra;4186119;3871052;0.031408;1;4720
airfoil1.gra;2513771;2314421;0.028358;1;4253
basic.gra;6;6;0.000177;1;4
bintree10.gra;193047;193045;0.002939;1;1023
c1y.gra;321345;293962;0.00434;1;828
c2y.gra;446130;409233;0.005137;1;980
c3y.gra;714873;641764;0.008936;1;1327
c4y.gra;755091;661199;0.007249;1;1366
c5y.gra;635613;545874;0.006333;1;1202
gd95c.gra;1428;1295;0.000482;1;62
gd96a.gra;325561;279227;0.005411;1;1096
gd96b.gra;1462;1382;0.000705;1;111
gd96c.gra;1175;1074;0.000553;1;65
gd96d.gra;5795;5343;0.001117;1;180
hc10.gra;488286;487882;0.011849;1;1024
mesh33x33.gra;93506;91738;0.005081;1;1089
randomA1.gra;1245698;1120496;0.009563;1;1000
randomA2.gra;1603631;1514526;0.03306;1;1000
randomA3.gra;1779212;1698670;0.063526;1;1000
randomA4.gra;1653928;1524441;0.013918;1;1000
randomG4.gra;1094453;1008417;0.016315;1;1000
small.gra;14;13;0.000186;1;5
whitaker3.gra;12595303;11902851;0.066251;1;9800
3elt.gra;4186119;2972141;0.083539;10;47200
airfoil1.gra;2513771;1838647;0.074939;10;42530
basic.gra;6;6;0.000467;10;40
bintree10.gra;193047;169175;0.007134;10;10230
c1y.gra;321345;273306;0.012494;10;8280
c2y.gra;446130;393213;0.014748;10;9800
c3y.gra;714873;641764;0.021068;10;13270
c4y.gra;766119;642381;0.020102;10;13660
c5y.gra;620819;509189;0.018087;10;12020
gd95c.gra;1452;1109;0.001403;10;620
gd96a.gra;335302;275461;0.01575;10;10960
gd96b.gra;1416;857;0.002043;10;1110
gd96c.gra;1174;1099;0.00159;10;650
gd96d.gra;9095;5192;0.002634;10;1800
hc10.gra;488418;471280;0.021527;10;10240
mesh33x33.gra;67817;60565;0.013239;10;10890
randomA1.gra;1329185;1096619;0.025646;10;10000
randomA2.gra;1634196;1517242;0.089375;10;10000
randomA3.gra;1798013;1611453;0.16728;10;10000
randomA4.gra;1717017;1317052;0.036781;10;10000
randomG4.gra;1229415;918118;0.035713;10;10000
small.gra;12;11;0.000516;10;50
whitaker3.gra;13108282;8483391;0.173912;10;98000
3elt.gra;4623164;2833881;0.606019;100;472000
airfoil1.gra;2393838;1769498;0.541003;100;425300
basic.gra;6;6;0.003347;100;400
bintree10.gra;192573;169047;0.049103;100;102300
c1y.gra;319469;278010;0.095378;100;82800
c2y.gra;430524;367124;0.113052;100;98000
c3y.gra;759913;643511;0.149237;100;132700
c4y.gra;710194;590419;0.154283;100;136600
c5y.gra;640056;479274;0.136696;100;120200
gd95c.gra;1188;1031;0.010479;100;6200
gd96a.gra;337476;271232;0.107988;100;109600
gd96b.gra;1315;807;0.013942;100;11100
gd96c.gra;1457;1013;0.012947;100;6500
gd96d.gra;6467;4547;0.017208;100;18000
hc10.gra;499234;470150;0.141363;100;102400
