3elt.gra;4762115;4437041;0.031842;1;4720
airfoil1.gra;2845841;2623944;0.028284;1;4253
basic.gra;6;6;0.000175;1;4
bintree10.gra;195935;195933;0.002984;1;1023
c1y.gra;311623;282566;0.004318;1;828
c2y.gra;441412;400741;0.005102;1;980
c3y.gra;756505;684373;0.007139;1;1327
c4y.gra;768604;680260;0.007231;1;1366
c5y.gra;610778;540716;0.006382;1;1202
gd95c.gra;1317;1250;0.00048;1;62
gd96a.gra;330749;285449;0.004566;1;1096
gd96b.gra;1192;1112;0.000576;1;111
gd96c.gra;1194;1150;0.000456;1;65
gd96d.gra;6096;5461;0.000766;1;180
hc10.gra;471264;470916;0.01063;1;1024
mesh33x33.gra;92577;90418;0.005323;1;1089
randomA1.gra;1335180;1203776;0.009701;1;1000
randomA2.gra;1686814;1583420;0.033748;1;1000
randomA3.gra;1720794;1632997;0.061829;1;1000
randomA4.gra;1408956;1288354;0.016717;1;1000
randomG4.gra;1008078;927303;0.015365;1;1000
small.gra;12;12;0.00023;1;5
whitaker3.gra;12945718;12266695;0.066239;1;9800
3elt.gra;4762115;3128454;0.083593;10;47200
airfoil1.gra;2845841;1759133;0.076605;10;42530
basic.gra;6;6;0.000466;10;40
bintree10.gra;195935;182335;0.007019;10;10230
c1y.gra;311623;282566;0.01397;10;8280
c2y.gra;441412;387945;0.015571;10;9800
c3y.gra;756505;662343;0.019955;10;13270
c4y.gra;768604;588994;0.020509;10;13660
c5y.gra;610778;511614;0.018063;10;12020
gd95c.gra;1441;1028;0.00137;10;620
gd96a.gra;325522;273658;0.013957;10;10960
gd96b.gra;1420;1013;0.001673;10;1110
gd96c.gra;1655;1065;0.001301;10;650
gd96d.gra;5722;5127;0.002645;10;1800
hc10.gra;488504;470590;0.022513;10;10240
mesh33x33.gra;74577;59107;0.013153;10;10890
randomA1.gra;1324688;1120702;0.025724;10;10000
randomA2.gra;1616696;1514511;0.090375;10;10000
randomA3.gra;1759063;1599955;0.169646;10;10000
randomA4.gra;1591429;1301912;0.036475;10;10000
randomG4.gra;994397;877525;0.035488;10;10000
small.gra;13;11;0.000514;10;50
whitaker3.gra;12410150;9797389;0.171896;10;98000
3elt.gra;3569624;2801917;0.60198;100;472000
airfoil1.gra;2417097;1796570;0.54076;100;425300
basic.gra;6;6;0.003445;100;400
