3elt.gra;3084684;2870474;0.031781;1;4720
airfoil1.gra;2326739;2160252;0.02832;1;4253
basic.gra;6;6;0.000175;1;4
bintree10.gra;184665;184663;0.003035;1;1023
c1y.gra;323614;291872;0.004327;1;828
c2y.gra;440651;399421;0.005363;1;980
c3y.gra;771677;699197;0.008512;1;1327
c4y.gra;737807;642728;0.007299;1;1366
c5y.gra;613271;546696;0.006282;1;1202
gd95c.gra;1270;1061;0.000479;1;62
gd96a.gra;317677;280464;0.005614;1;1096
gd96b.gra;1509;1340;0.000724;1;111
gd96c.gra;1430;1328;0.000514;1;65
gd96d.gra;5670;4860;0.000761;1;180
hc10.gra;488372;487968;0.00971;1;1024
mesh33x33.gra;88489;86561;0.006094;1;1089
randomA1.gra;1384772;1247928;0.009496;1;1000
randomA2.gra;1629470;1520426;0.035545;1;1000
randomA3.gra;1835536;1759813;0.061634;1;1000
randomA4.gra;1514054;1393463;0.01368;1;1000
randomG4.gra;950431;881642;0.016395;1;1000
small.gra;13;11;0.00018;1;5
whitaker3.gra;11174642;10640119;0.068858;1;9800
3elt.gra;3320962;3070474;0.083513;10;47200
airfoil1.gra;2311565;1919993;0.077642;10;42530
basic.gra;6;6;0.000464;10;40
bintree10.gra;196031;169049;0.007084;10;10230
c1y.gra;325354;287510;0.014766;10;8280
c2y.gra;444703;382896;0.014763;10;9800
c3y.gra;753544;660803;0.023981;10;13270
c4y.gra;770827;648484;0.020532;10;13660
c5y.gra;634044;493919;0.018081;10;12020
gd95c.gra;1278;1066;0.001377;10;620
gd96a.gra;327651;279705;0.013767;10;10960
gd96b.gra;1115;958;0.001698;10;1110
gd96c.gra;1258;1151;0.0013;10;650
gd96d.gra;6161;4777;0.003501;10;1800
hc10.gra;502824;470600;0.022977;10;10240
mesh33x33.gra;93144;62106;0.013075;10;10890
randomA1.gra;1288164;1092352;0.02578;10;10000
randomA2.gra;1750644;1513752;0.090188;10;10000
randomA3.gra;1734327;1590982;0.170255;10;10000
randomA4.gra;1621967;1348833;0.036396;10;10000
randomG4.gra;957097;877997;0.03579;10;10000
small.gra;13;11;0.000518;10;50
whitaker3.gra;12914933;8768058;0.172896;10;98000
3elt.gra;3954697;2791857;0.602446;100;472000
airfoil1.gra;3294581;1785306;0.540434;100;425300
basic.gra;6;6;0.003618;100;400
bintree10.gra;193157;169049;0.052284;100;102300
c1y.gra;329394;274294;0.093448;100;82800
c2y.gra;465991;369552;0.110302;100;98000
c3y.gra;728234;641092;0.152452;100;132700
c4y.gra;705800;581843;0.156502;100;136600
c5y.gra;640383;490238;0.137821;100;120200
gd95c.gra;1418;981;0.011598;100;6200
gd96a.gra;340153;273735;0.109919;100;109600
gd96b.gra;1359;848;0.01342;100;11100
gd96c.gra;1456;1022;0.010484;100;6500
gd96d.gra;6619;4785;0.020087;100;18000
hc10.gra;484678;470402;0.141146;100;102400
mesh33x33.gra;101774;57384;0.093121;100;108900
randomA1.gra;1331855;1077183;0.187161;100;100000
randomA2.gra;1681310;1502977;0.648057;100;100000
randomA3.gra;1739823;1582408;1.2303;100;100000
randomA4.gra;1446058;1243927;0.26447;100;100000
randomG4.gra;1048338;835837;0.255461;100;100000
small.gra;12;11;0.003537;100;500
whitaker3.gra;11469664;8668643;1.23541;100;980000
3elt.gra;6017433;5561553;0.031878;1;4720
airfoil1.gra;2253845;2087405;0.028303;1;4253
basic.gra;6;6;0.000177;1;4
bintree10.gra;193829;193827;0.002997;1;1023
c1y.gra;325843;294603;0.004332;1;828
c2y.gra;436897;398154;0.005144;1;980
c3y.gra;766769;698558;0.008991;1;1327
c4y.gra;715272;621445;0.007182;1;1366
c5y.gra;611430;535898;0.006337;1;1202
gd95c.gra;1922;1613;0.000481;1;62
gd96a.gra;327727;288639;0.004582;1;1096
gd96b.gra;1078;1006;0.000579;1;111
gd96c.gra;1674;1466;0.000496;1;65
gd96d.gra;6507;5858;0.000937;1;180
hc10.gra;488308;487996;0.011262;1;1024
mesh33x33.gra;68420;66928;0.006103;1;1089
randomA1.gra;1363848;1218435;0.00968;1;1000
randomA2.gra;1646973;1561153;0.035057;1;1000
randomA3.gra;1749258;1667677;0.062386;1;1000
randomA4.gra;1557336;1411592;0.015174;1;1000
randomG4.gra;1125615;1025002;0.014507;1;1000
small.gra;14;13;0.000216;1;5
whitaker3.gra;12492271;11885218;0.066225;1;9800
3elt.gra;6017433;3116399;0.083417;10;47200
airfoil1.gra;2253845;1936156;0.076307;10;42530
basic.gra;6;6;0.000484;10;40
bintree10.gra;193829;169173;0.007067;10;10230
c1y.gra;325843;284534;0.014292;10;8280
c2y.gra;436897;387192;0.014822;10;9800
c3y.gra;766769;659132;0.020418;10;13270
c4y.gra;715272;621445;0.020633;10;13660
c5y.gra;611430;524304;0.018172;10;12020
gd95c.gra;1351;1063;0.00141;10;620
gd96a.gra;336697;282177;0.014998;10;10960
gd96b.gra;1178;987;0.002005;10;1110
gd96c.gra;1446;1116;0.001576;10;650
gd96d.gra;6163;4899;0.002743;10;1800
hc10.gra;499324;470586;0.022315;10;10240
mesh33x33.gra;60928;59776;0.01309;10;10890
randomA1.gra;1258389;1126666;0.025727;10;10000
randomA2.gra;1659461;1532915;0.09028;10;10000
randomA3.gra;1766548;1627098;0.168153;10;10000
randomA4.gra;1517783;1344444;0.036669;10;10000
randomG4.gra;1016906;890355;0.035582;10;10000
small.gra;13;11;0.000507;10;50
whitaker3.gra;12831209;10086617;0.171995;10;98000
3elt.gra;4703651;2782390;0.603131;100;472000
airfoil1.gra;2725301;1808197;0.541073;100;425300
basic.gra;6;6;0.00361;100;400
bintree10.gra;193271;169073;0.05176;100;102300
c1y.gra;332596;270692;0.093207;100;82800
c2y.gra;451476;357197;0.110395;100;98000
c3y.gra;777466;652947;0.148698;100;132700
c4y.gra;740640;577496;0.152692;100;136600
c5y.gra;632790;473101;0.135036;100;120200
gd95c.gra;1359;972;0.012425;100;6200
gd96a.gra;338092;276557;0.107502;100;109600
gd96b.gra;1003;844;0.014643;100;11100
gd96c.gra;1230;1028;0.00989;100;6500
gd96d.gra;6302;4817;0.0189;100;18000
hc10.gra;503042;470300;0.143015;100;102400
mesh33x33.gra;88607;57225;0.093989;100;108900
randomA1.gra;1287674;1049965;0.188266;100;100000
randomA2.gra;1756761;1501787;0.650539;100;100000
randomA3.gra;1687431;1565752;1.23074;100;100000
randomA4.gra;1525016;1269183;0.26331;100;100000
randomG4.gra;1054966;809448;0.253193;100;100000
small.gra;12;11;0.003704;100;500
whitaker3.gra;12537561;8497448;1.2378;100;980000
3elt.gra;4179265;3882618;0.0319;1;4720
airfoil1.gra;2515685;2303121;0.028457;1;4253
basic.gra;6;6;0.000183;1;4
bintree10.gra;187903;187901;0.002967;1;1023
c1y.gra;329579;297478;0.004339;1;828
c2y.gra;442562;398042;0.005955;1;980
c3y.gra;741819;676149;0.00829;1;1327
c4y.gra;731640;637035;0.007241;1;1366
c5y.gra;645523;558318;0.006382;1;1202
gd95c.gra;1262;1076;0.000505;1;62
gd96a.gra;334109;287931;0.004592;1;1096
gd96b.gra;1038;987;0.000582;1;111
gd96c.gra;1550;1351;0.000455;1;65
gd96d.gra;6631;5643;0.00084;1;180
hc10.gra;471204;470856;0.010699;1;1024
mesh33x33.gra;87611;85447;0.005137;1;1089
randomA1.gra;1271214;1143509;0.009771;1;1000
randomA2.gra;1617598;1529834;0.039;1;1000
randomA3.gra;1756207;1659823;0.061531;1;1000
randomA4.gra;1555897;1427597;0.017614;1;1000
randomG4.gra;1234353;1110187;0.013566;1;1000
small.gra;12;12;0.000184;1;5
whitaker3.gra;11502348;10989268;0.066985;1;9800
3elt.gra;3999864;2859977;0.084316;10;47200
airfoil1.gra;2828694;2273744;0.077931;10;42530
basic.gra;6;6;0.000487;10;40
bintree10.gra;196267;184661;0.007015;10;10230
c1y.gra;333543;276771;0.013867;10;8280
c2y.gra;432717;380270;0.01671;10;9800
c3y.gra;797838;650153;0.02009;10;13270
c4y.gra;723475;624317;0.020518;10;13660
c5y.gra;617274;492526;0.018063;10;12020
gd95c.gra;1440;1066;0.001431;10;620
gd96a.gra;332998;280749;0.015479;10;10960
gd96b.gra;1488;834;0.001657;10;1110
gd96c.gra;1509;1100;0.001374;10;650
gd96d.gra;6239;5121;0.002783;10;1800
hc10.gra;488436;470778;0.022221;10;10240
mesh33x33.gra;87611;58274;0.013728;10;10890
randomA1.gra;1271214;1094956;0.025668;10;10000
randomA2.gra;1617598;1527903;0.089419;10;10000
randomA3.gra;1756207;1615231;0.170059;10;10000
randomA4.gra;1555897;1306011;0.036546;10;10000
randomG4.gra;1234353;891318;0.035436;10;10000
small.gra;13;11;0.000537;10;50
whitaker3.gra;10937883;8977292;0.171773;10;98000
3elt.gra;4462007;2780786;0.601232;100;472000
airfoil1.gra;2720095;1759970;0.541378;100;425300
basic.gra;6;6;0.003577;100;400
bintree10.gra;195795;169039;0.048953;100;102300
c1y.gra;325707;268063;0.093469;100;82800
c2y.gra;415128;363454;0.11042;100;98000
c3y.gra;772354;625205;0.15134;100;132700
c4y.gra;794390;597918;0.152292;100;136600
c5y.gra;611504;480741;0.135186;100;120200
gd95c.gra;1213;1041;0.010487;100;6200
gd96a.gra;319420;267844;0.106167;100;109600
gd96b.gra;2227;851;0.013558;100;11100
gd96c.gra;1191;981;0.010295;100;6500
gd96d.gra;6589;4915;0.018478;100;18000
hc10.gra;503012;470422;0.140751;100;102400
mesh33x33.gra;58600;57320;0.095394;100;108900
randomA1.gra;1208426;1061324;0.187402;100;100000
randomA2.gra;1634543;1488603;0.652251;100;100000
randomA3.gra;1741221;1564282;1.22471;100;100000
randomA4.gra;1649562;1265887;0.263081;100;100000
randomG4.gra;1275625;817569;0.256364;100;100000
small.gra;14;11;0.00348;100;500
whitaker3.gra;12349810;8804487;1.23374;100;980000
3elt.gra;4410114;4092912;0.031918;1;4720
airfoil1.gra;2646007;2440761;0.028532;1;4253
basic.gra;6;6;0.000194;1;4
bintree10.gra;193157;193155;0.003041;1;1023
c1y.gra;328398;296994;0.004282;1;828
c2y.gra;434086;393134;0.005425;1;980
c3y.gra;737608;670161;0.008061;1;1327
c4y.gra;775122;683272;0.007214;1;1366
c5y.gra;639276;565413;0.00759;1;1202
gd95c.gra;1242;1106;0.000495;1;62
gd96a.gra;318040;280125;0.004581;1;1096
gd96b.gra;2227;2056;0.000606;1;111
gd96c.gra;1223;1147;0.000461;1;65
gd96d.gra;5812;5281;0.000782;1;180
hc10.gra;488060;487748;0.01016;1;1024
